Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	0.040951	1.6601e-05	0.0409344	0	1.79828e+06	729	1.79755e+06	0	
2	0.0384226	1.42326e-05	0.0384083	0	1.68725e+06	625	1.68662e+06	0	
3	0.0385713	1.42326e-05	0.038557	0	1.69378e+06	625	1.69315e+06	0	
4	0.0431539	4.61139e-05	0.0431077	0	1.89501e+06	2025	1.89299e+06	0	
5	0.0328626	2.63247e-05	0.0328363	0	1.44309e+06	1156	1.44194e+06	0	
6	0.026337	6.58119e-06	0.0263304	0	1.15653e+06	289	1.15624e+06	0	
7	0.0310477	9.10892e-06	0.0310385	0	1.36339e+06	400	1.36299e+06	0	
8	1.981	0.0357527	1.94525	0	8.69919e+07	1.57e+06	8.54218e+07	0	
9	0.0587675	3.28832e-05	0.0587347	0	2.58065e+06	1444	2.57921e+06	0	
10	0.0618761	4.01703e-05	0.0618359	0	2.71716e+06	1764	2.7154e+06	0	
11	0.0240502	5.82971e-06	0.0240443	0	1.05611e+06	256	1.05586e+06	0	
12	0.231411	0.000533077	0.230877	0	1.01619e+07	23409	1.01385e+07	0	
13	0.0221534	5.12377e-06	0.0221483	0	972822	225	972597	0	
14	0.0284969	8.2208e-06	0.0284887	0	1.25138e+06	361	1.25102e+06	0	
15	0.0177956	6.58119e-06	0.017789	0	781458	289	781169	0	
16	0.026784	7.37822e-06	0.0267766	0	1.17616e+06	324	1.17584e+06	0	
17	0.0429553	1.91515e-05	0.0429361	0	1.88629e+06	841	1.88545e+06	0	
18	0.0737721	5.46763e-05	0.0737174	0	3.23955e+06	2401	3.23715e+06	0	
19	0.152191	0.000590281	0.151601	0	6.68318e+06	25921	6.65726e+06	0	
20	0.0306439	9.10892e-06	0.0306348	0	1.34566e+06	400	1.34526e+06	0	
21	0.0279209	7.37822e-06	0.0279136	0	1.22609e+06	324	1.22576e+06	0	
22	0.0590695	3.28832e-05	0.0590366	0	2.59392e+06	1444	2.59247e+06	0	
23	0.0313481	9.10892e-06	0.031339	0	1.37659e+06	400	1.37619e+06	0	
24	0.0960591	8.47357e-05	0.0959744	0	4.21824e+06	3721	4.21452e+06	0	
25	0.025154	5.82971e-06	0.0251482	0	1.10458e+06	256	1.10433e+06	0	
26	0.0957744	8.47357e-05	0.0956897	0	4.20574e+06	3721	4.20202e+06	0	
27	0.0251679	5.82971e-06	0.0251621	0	1.1052e+06	256	1.10494e+06	0	
28	0.0276296	7.37822e-06	0.0276222	0	1.2133e+06	324	1.21297e+06	0	
29	0.0231963	5.82971e-06	0.0231904	0	1.01861e+06	256	1.01836e+06	0	
30	0.02306	5.12377e-06	0.0230549	0	1.01263e+06	225	1.0124e+06	0	
31	0.046333	1.91515e-05	0.0463139	0	2.03462e+06	841	2.03378e+06	0	
32	0.0251832	5.82971e-06	0.0251774	0	1.10587e+06	256	1.10561e+06	0	
33	0.126071	0.000153121	0.125918	0	5.53617e+06	6724	5.52945e+06	0	
34	0.0394918	1.6601e-05	0.0394752	0	1.7342e+06	729	1.73347e+06	0	
35	0.136382	0.000172363	0.13621	0	5.98897e+06	7569	5.9814e+06	0	
36	0.178712	0.000301163	0.17841	0	7.84777e+06	13225	7.83455e+06	0	
37	0.170104	0.000275544	0.169829	0	7.46981e+06	12100	7.45771e+06	0	
38	0.0260466	6.58119e-06	0.02604	0	1.14378e+06	289	1.14349e+06	0	
39	0.0535451	2.7896e-05	0.0535172	0	2.35132e+06	1225	2.3501e+06	0	
40	0.0311792	9.10892e-06	0.0311701	0	1.36917e+06	400	1.36877e+06	0	
41	0.0360262	1.20465e-05	0.0360141	0	1.58201e+06	529	1.58149e+06	0	
42	0.131631	0.000164529	0.131466	0	5.78032e+06	7225	5.77309e+06	0	
43	0.0248231	1.6601e-05	0.0248066	0	1.09006e+06	729	1.08933e+06	0	
44	0.0638815	3.82802e-05	0.0638432	0	2.80522e+06	1681	2.80354e+06	0	
