Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	0.0425421	1.79685e-05	0.0425241	0	1.72596e+06	729	1.72524e+06	0	
2	0.0399279	1.54051e-05	0.0399125	0	1.6199e+06	625	1.61928e+06	0	
3	0.0400813	1.54051e-05	0.0400659	0	1.62613e+06	625	1.6255e+06	0	
4	0.0447687	4.99127e-05	0.0447188	0	1.8163e+06	2025	1.81428e+06	0	
5	0.034091	2.84933e-05	0.0340625	0	1.3831e+06	1156	1.38194e+06	0	
6	2.058	0.0386979	2.01931	0	8.3495e+07	1.57e+06	8.1925e+07	0	
7	0.0610122	3.5592e-05	0.0609766	0	2.47531e+06	1444	2.47387e+06	0	
8	0.0642239	4.34795e-05	0.0641805	0	2.60561e+06	1764	2.60385e+06	0	
9	0.24025	0.000576991	0.239673	0	9.74714e+06	23409	9.72373e+06	0	
10	0.0445888	2.07291e-05	0.0445681	0	1.809e+06	841	1.80816e+06	0	
11	0.0765851	5.91804e-05	0.0765259	0	3.10712e+06	2401	3.10472e+06	0	
12	0.157908	0.000638907	0.157269	0	6.40648e+06	25921	6.38056e+06	0	
13	0.0613257	3.5592e-05	0.0612901	0	2.48803e+06	1444	2.48659e+06	0	
14	0.0997389	9.17161e-05	0.0996472	0	4.04649e+06	3721	4.04276e+06	0	
15	0.0994471	9.17161e-05	0.0993554	0	4.03465e+06	3721	4.03093e+06	0	
16	0.0481361	2.07291e-05	0.0481154	0	1.95292e+06	841	1.95208e+06	0	
17	0.130928	0.000165734	0.130763	0	5.31189e+06	6724	5.30517e+06	0	
18	0.0410137	1.79685e-05	0.0409957	0	1.66396e+06	729	1.66323e+06	0	
19	0.14169	0.000186562	0.141504	0	5.74851e+06	7569	5.74094e+06	0	
20	0.185654	0.000325973	0.185328	0	7.53213e+06	13225	7.51891e+06	0	
21	0.176704	0.000298243	0.176405	0	7.16903e+06	12100	7.15693e+06	0	
22	0.0556173	3.01941e-05	0.0555871	0	2.25644e+06	1225	2.25521e+06	0	
23	0.0374296	1.30389e-05	0.0374165	0	1.51855e+06	529	1.51802e+06	0	
24	0.136737	0.000178083	0.136559	0	5.54756e+06	7225	5.54033e+06	0	
25	0.0257523	1.79685e-05	0.0257343	0	1.04479e+06	729	1.04406e+06	0	
26	0.066361	4.14337e-05	0.0663195	0	2.69232e+06	1681	2.69064e+06	0	
27	0.0405788	1.54051e-05	0.0405634	0	1.64631e+06	625	1.64569e+06	0	
28	0.0508972	2.36869e-05	0.0508735	0	2.06494e+06	961	2.06398e+06	0	
29	0.180777	0.000314733	0.180462	0	7.33429e+06	12769	7.32152e+06	0	
30	0.0480406	2.07291e-05	0.0480199	0	1.94905e+06	841	1.9482e+06	0	
31	0.0543589	2.84933e-05	0.0543304	0	2.20538e+06	1156	2.20423e+06	0	
32	0.0462483	1.93242e-05	0.0462289	0	1.87633e+06	784	1.87554e+06	0	
33	0.0572963	3.01941e-05	0.0572661	0	2.32455e+06	1225	2.32333e+06	0	
34	0.0402467	1.54051e-05	0.0402313	0	1.63284e+06	625	1.63221e+06	0	
35	0.200851	0.000469401	0.200381	0	8.14869e+06	19044	8.12965e+06	0	
36	6.71785	0.419405	6.29844	0	2.72548e+08	1.70156e+07	2.55533e+08	0	
37	0.0486478	2.68419e-05	0.0486209	0	1.97368e+06	1089	1.97259e+06	0	
38	0.0284404	2.21834e-05	0.0284182	0	1.15385e+06	900	1.15295e+06	0	
39	1.05352	0.0124952	1.04102	0	4.27423e+07	506944	4.22353e+07	0	
40	0.0966752	0.000261493	0.0964137	0	3.92219e+06	10609	3.91158e+06	0	
41	0.64229	0.00398325	0.638307	0	2.60582e+07	161604	2.58966e+07	0	
42	0.0368685	1.30389e-05	0.0368554	0	1.49578e+06	529	1.49525e+06	0	
