Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
51	0.089278	0.000164309	0.0891137	2.13084e-08	8.90227e+06	16384	8.88588e+06	2.12475	
52	0.131182	0.000530517	0.130651	2.3015e-08	1.30806e+07	52900	1.30277e+07	2.29492	
53	0.00375891	1.44412e-06	0.00375747	2.23538e-08	374816	144	374672	2.22899	
54	0.0139649	4.42264e-06	0.0139604	2.25062e-08	1.39249e+06	441	1.39205e+06	2.24419	
55	0.00376313	1.44412e-06	0.00376169	2.23606e-08	375237	144	375093	2.22967	
56	0.0192773	9.02581e-06	0.0192683	2.26044e-08	1.92222e+06	900	1.92132e+06	2.25397	
57	0.018091	7.3109e-06	0.0180837	2.2194e-08	1.80392e+06	729	1.80319e+06	2.21306	
58	0.0112964	2.89828e-06	0.0112935	2.23186e-08	1.12641e+06	289	1.12612e+06	2.22548	
59	0.008683	1.69484e-06	0.0086813	2.24396e-08	865817	169	865648	2.23754	
60	0.0127551	4.85388e-06	0.0127503	2.24761e-08	1.27187e+06	484	1.27138e+06	2.24118	
61	0.027308	1.44814e-05	0.0272935	2.22736e-08	2.72299e+06	1444	2.72154e+06	2.22099	
62	0.0123418	3.62035e-06	0.0123382	2.23505e-08	1.23065e+06	361	1.23029e+06	2.22866	
63	0.00817208	1.44412e-06	0.00817063	2.22966e-08	814871	144	814727	2.22328	
64	0.0100132	2.25645e-06	0.0100109	2.23955e-08	998456	225	998231	2.23314	
65	0.00759747	1.21347e-06	0.00759625	2.23026e-08	757574	121	757453	2.22388	
66	0.069836	0.000142016	0.069694	2.32808e-08	6.96363e+06	14161	6.94947e+06	2.32142	
67	0.0100261	2.89828e-06	0.0100232	2.25943e-08	999749	289	999460	2.25297	
68	0.00954539	1.69484e-06	0.0095437	2.25068e-08	951810	169	951641	2.24424	
69	0.00765854	1.69484e-06	0.00765685	2.23166e-08	763664	169	763495	2.22527	
70	0.0858189	0.0001542	0.0856647	2.26192e-08	8.55735e+06	15376	8.54198e+06	2.25546	
71	0.0273119	1.44814e-05	0.0272975	2.2216e-08	2.72338e+06	1444	2.72194e+06	2.21525	
72	0.0388267	3.61032e-05	0.0387906	2.19376e-08	3.87156e+06	3600	3.86796e+06	2.18749	
73	0.0113886	2.56734e-06	0.011386	2.24863e-08	1.1356e+06	256	1.13535e+06	2.2422	
74	0.00838606	1.96562e-06	0.00838409	2.25415e-08	836208	196	836012	2.24771	
75	0.0190922	1.02693e-05	0.0190819	2.27732e-08	1.90376e+06	1024	1.90273e+06	2.27081	
76	0.012091	2.89828e-06	0.0120881	2.24773e-08	1.20564e+06	289	1.20535e+06	2.24131	
77	1.07527	0.0218186	1.05345	1.53903e-08	1.07219e+08	2.17562e+06	1.05044e+08	1.53463	
78	0.00725304	5.30517e-06	0.00724773	2.24734e-08	723229	529	722700	2.24091	
79	0.0107742	3.24929e-06	0.0107709	2.24942e-08	1.07433e+06	324	1.07401e+06	2.24299	
80	0.0113695	2.89828e-06	0.0113666	2.25043e-08	1.1337e+06	289	1.13341e+06	2.244	
81	0.0641608	9.8291e-05	0.0640625	2.24341e-08	6.39774e+06	9801	6.38793e+06	2.237	
82	0.0115391	2.56734e-06	0.0115366	2.25365e-08	1.15061e+06	256	1.15036e+06	2.2472	
83	0.0229282	1.02693e-05	0.0229179	2.2371e-08	2.28626e+06	1024	2.28524e+06	2.23071	
84	3.35639	0.202179	3.15421	2.78328e-08	3.34679e+08	2.01601e+07	3.14519e+08	2.77532	
85	0.178276	0.000616803	0.177659	2.32465e-08	1.77766e+07	61504	1.77151e+07	2.318	
86	0.0113844	2.89828e-06	0.0113815	2.21695e-08	1.13518e+06	289	1.13489e+06	2.21061	
87	0.0141691	4.01147e-06	0.0141651	2.25682e-08	1.41286e+06	400	1.41246e+06	2.25037	
88	0.0087982	1.69484e-06	0.00879651	2.23942e-08	877304	169	877135	2.23301	
89	0.00910533	2.25645e-06	0.00910307	2.25126e-08	907929	225	907704	2.24482	
90	0.360736	0.00300067	0.357735	2.05374e-08	3.59705e+07	299209	3.56712e+07	2.04786	
91	0.0300431	1.8543e-05	0.0300246	2.27415e-08	2.99572e+06	1849	2.99387e+06	2.26764	
92	0.0114135	1.29971e-05	0.0114005	2.23847e-08	1.13808e+06	1296	1.13679e+06	2.23207	
93	0.00939113	1.69484e-06	0.00938944	2.24135e-08	936428	169	936259	2.23494	
94	0.00776477	2.25645e-06	0.00776252	2.24223e-08	774257	225	774032	2.23582	
95	0.0139039	4.01147e-06	0.0138998	2.23032e-08	1.38641e+06	400	1.38601e+06	2.22394	
96	0.0167417	6.26792e-06	0.0167355	2.25466e-08	1.66939e+06	625	1.66876e+06	2.24821	
97	0.00889987	2.89828e-06	0.00889697	2.21758e-08	887442	289	887153	2.21124	
98	0.0139128	4.42264e-06	0.0139084	2.2543e-08	1.38731e+06	441	1.38686e+06	2.24786	
99	0.00770048	1.21347e-06	0.00769926	2.2414e-08	767846	121	767725	2.23499	
100	0.00889778	1.69484e-06	0.00889609	2.24168e-08	887234	169	887065	2.23526	
101	0.0113033	2.56734e-06	0.0113007	2.2331e-08	1.12709e+06	256	1.12684e+06	2.22672	
102	0.007738	5.79256e-05	0.00768008	2.25003e-08	771588	5776	765812	2.2436	
103	0.00825688	1.44412e-06	0.00825544	2.2387e-08	823327	144	823183	2.2323	
104	0.0283409	1.94155e-05	0.0283215	2.25323e-08	2.82599e+06	1936	2.82405e+06	2.24679	
105	0.0112188	2.56734e-06	0.0112163	2.22522e-08	1.11868e+06	256	1.11842e+06	2.21886	
106	0.00690546	1.69484e-06	0.00690377	2.23762e-08	688571	169	688402	2.23122	
107	0.167738	0.000616803	0.167122	2.14664e-08	1.67259e+07	61504	1.66644e+07	2.1405	
108	0.00971045	1.96562e-06	0.00970848	2.231e-08	968268	196	968072	2.22462	
109	0.0185563	6.77938e-06	0.0185495	2.27882e-08	1.85032e+06	676	1.84965e+06	2.27231	
110	0.00376861	1.37292e-05	0.00375489	2.2433e-08	375784	1369	374415	2.23689	
111	0.0124153	3.24929e-06	0.0124121	2.23158e-08	1.23798e+06	324	1.23766e+06	2.2252	
112	0.0141177	4.01147e-06	0.0141137	2.2346e-08	1.40774e+06	400	1.40734e+06	2.22821	
113	0.00787278	1.21347e-06	0.00787156	2.23147e-08	785026	121	784905	2.22509	
114	0.00445621	1.37292e-05	0.00444248	2.24334e-08	444347	1369	442978	2.23692	
115	0.0422511	3.49098e-05	0.0422161	2.20862e-08	4.21302e+06	3481	4.20954e+06	2.2023	
116	0.0118165	4.42264e-06	0.0118121	2.25429e-08	1.17827e+06	441	1.17783e+06	2.24784	
117	0.0106914	2.25645e-06	0.0106891	2.2186e-08	1.06608e+06	225	1.06585e+06	2.21225	
118	0.00967237	1.96562e-06	0.00967041	2.244e-08	964471	196	964275	2.23759	
119	0.0822464	0.000128056	0.0821183	2.29438e-08	8.20112e+06	12769	8.18835e+06	2.28781	
120	0.0110735	2.56734e-06	0.011071	2.21491e-08	1.10419e+06	256	1.10393e+06	2.20858	
121	0.0481212	4.63726e-05	0.0480748	2.24413e-08	4.79836e+06	4624	4.79374e+06	2.23772	
122	0.01216	2.89828e-06	0.0121571	2.24322e-08	1.21253e+06	289	1.21224e+06	2.23681	
123	0.00924878	1.69484e-06	0.00924708	2.2516e-08	922233	169	922064	2.24516	
124	0.0189098	7.3109e-06	0.0189025	2.2495e-08	1.88558e+06	729	1.88485e+06	2.24307	
125	0.0116662	2.89828e-06	0.0116633	2.24879e-08	1.16329e+06	289	1.163e+06	2.24236	
126	0.329706	0.00235899	0.327347	1.9008e-08	3.28763e+07	235225	3.26411e+07	1.89537	
127	0.00828353	1.44412e-06	0.00828209	2.23452e-08	825984	144	825840	2.22813	
128	0.00906867	1.69484e-06	0.00906697	2.25262e-08	904273	169	904104	2.24618	
129	0.00977461	1.96562e-06	0.00977265	2.23048e-08	974666	196	974470	2.22411	
130	0.0733629	0.000144412	0.0732184	2.20805e-08	7.31531e+06	14400	7.30091e+06	2.20173	
131	0.00849549	1.44412e-06	0.00849404	2.24132e-08	847119	144	846975	2.23491	
132	0.00825729	1.44412e-06	0.00825584	2.23756e-08	823367	144	823223	2.23116	
133	0.0163795	6.26792e-06	0.0163732	2.29368e-08	1.63327e+06	625	1.63264e+06	2.28713	
134	0.0227965	1.09212e-05	0.0227856	2.24675e-08	2.27313e+06	1089	2.27204e+06	2.24032	
135	0.0766329	0.000137282	0.0764956	2.26242e-08	7.64137e+06	13689	7.62769e+06	2.25595	
136	0.0136928	4.01147e-06	0.0136888	2.23172e-08	1.36537e+06	400	1.36497e+06	2.22534	
137	0.0104252	2.25645e-06	0.010423	2.24896e-08	1.03954e+06	225	1.03932e+06	2.24253	
138	0.0104009	2.25645e-06	0.0103986	2.24473e-08	1.03711e+06	225	1.03689e+06	2.23831	
139	0.011238	2.56734e-06	0.0112355	2.25208e-08	1.12059e+06	256	1.12033e+06	2.24564	
140	0.0137049	3.62035e-06	0.0137012	2.23952e-08	1.36657e+06	361	1.36621e+06	2.23311	
141	0.00723441	1.21347e-06	0.0072332	2.2394e-08	721372	121	721251	2.233	
142	0.00843893	1.44412e-06	0.00843749	2.26182e-08	841480	144	841336	2.25536	
143	0.0172485	6.26792e-06	0.0172423	2.28523e-08	1.71992e+06	625	1.7193e+06	2.27869	
144	0.00973574	1.96562e-06	0.00973377	2.25912e-08	970790	196	970594	2.25266	
145	0.0190176	9.02581e-06	0.0190086	2.24766e-08	1.89632e+06	900	1.89542e+06	2.24123	
146	0.0558533	7.5907e-05	0.0557774	2.253e-08	5.56936e+06	7569	5.56179e+06	2.24656	
147	0.0115148	2.56734e-06	0.0115122	2.23936e-08	1.14819e+06	256	1.14793e+06	2.23295	
148	0.00758387	1.21347e-06	0.00758266	2.23033e-08	756218	121	756097	2.22395	
149	0.0189721	7.3109e-06	0.0189648	2.25987e-08	1.89179e+06	729	1.89106e+06	2.2534	
150	0.663653	0.01021	0.653443	1.65692e-08	6.61756e+07	1.01808e+06	6.51575e+07	1.65218	
151	0.00759065	1.21347e-06	0.00758943	2.23939e-08	756894	121	756773	2.23299	
152	0.00894916	1.69484e-06	0.00894746	2.22684e-08	892357	169	892188	2.22047	
153	0.0311845	2.12206e-05	0.0311633	2.29022e-08	3.10953e+06	2116	3.10742e+06	2.28367	
154	0.0319156	2.21533e-05	0.0318934	2.22485e-08	3.18243e+06	2209	3.18022e+06	2.21849	
155	0.0219533	1.02693e-05	0.021943	2.20193e-08	2.18905e+06	1024	2.18803e+06	2.19563	
156	0.0265971	1.60458e-05	0.026581	2.20962e-08	2.6521e+06	1600	2.6505e+06	2.2033	
157	0.0135755	3.62035e-06	0.0135718	2.23491e-08	1.35366e+06	361	1.3533e+06	2.22852	
158	0.0319236	2.0308e-05	0.0319033	2.23479e-08	3.18324e+06	2025	3.18121e+06	2.2284	
159	0.00860044	1.69484e-06	0.00859875	2.2543e-08	857585	169	857416	2.24785	
160	0.283663	0.00174387	0.281919	2.32951e-08	2.82852e+07	173889	2.81113e+07	2.32284	
161	0.00847452	1.44412e-06	0.00847308	2.25452e-08	845029	144	844885	2.24808	
162	0.00858411	1.69484e-06	0.00858241	2.2536e-08	855956	169	855787	2.24716	
163	0.00777273	1.21347e-06	0.00777152	2.25113e-08	775050	121	774929	2.24469	
164	0.00740997	1.44412e-06	0.00740852	2.25225e-08	738878	144	738734	2.24581	
165	0.00917735	1.69484e-06	0.00917566	2.23981e-08	915111	169	914942	2.23341	
166	0.00762734	1.21347e-06	0.00762613	2.24961e-08	760553	121	760432	2.24318	
167	0.0893926	0.000161752	0.0892308	2.17305e-08	8.9137e+06	16129	8.89757e+06	2.16683	
168	0.00829047	1.44412e-06	0.00828902	2.24396e-08	826676	144	826532	2.23754	
169	0.0228227	1.22851e-05	0.0228104	2.22073e-08	2.27574e+06	1225	2.27452e+06	2.21438	
170	0.00736298	1.21347e-06	0.00736177	2.23886e-08	734193	121	734072	2.23245	
171	0.0188369	7.3109e-06	0.0188296	2.2759e-08	1.87831e+06	729	1.87758e+06	2.2694	
172	0.0126481	3.62035e-06	0.0126445	2.24026e-08	1.2612e+06	361	1.26084e+06	2.23385	
173	0.0301715	1.15931e-05	0.0301599	2.19747e-08	3.00852e+06	1156	3.00736e+06	2.19118	
174	0.0290195	1.76905e-05	0.0290018	2.25006e-08	2.89365e+06	1764	2.89189e+06	2.24362	
175	0.0528421	6.25889e-05	0.0527795	2.26805e-08	5.2691e+06	6241	5.26286e+06	2.26156	
176	0.00968705	1.96562e-06	0.00968508	2.25242e-08	965935	196	965739	2.24598	
177	0.0444963	4.36849e-05	0.0444526	2.35232e-08	4.4369e+06	4356	4.43255e+06	2.3456	
178	0.0108652	2.56734e-06	0.0108626	2.24494e-08	1.08341e+06	256	1.08316e+06	2.23852	
179	0.0238558	1.22851e-05	0.0238435	2.24251e-08	2.37875e+06	1225	2.37753e+06	2.23609	
180	0.964552	0.046487	0.918065	3.26196e-08	9.61794e+07	4.6354e+06	9.1544e+07	3.25263	
181	0.00969689	4.85388e-06	0.00969204	2.23492e-08	966916	484	966432	2.22853	
182	0.0321112	5.946e-05	0.0320517	2.21897e-08	3.20193e+06	5929	3.19601e+06	2.21262	
183	0.0758915	0.000324929	0.0755666	2.21776e-08	7.56745e+06	32400	7.53505e+06	2.21141	
184	0.0171813	1.68582e-05	0.0171644	2.26264e-08	1.71322e+06	1681	1.71154e+06	2.25617	
185	0.0315921	2.40788e-05	0.031568	2.26042e-08	3.15017e+06	2401	3.14777e+06	2.25396	
186	0.0186704	7.86248e-06	0.0186626	2.25076e-08	1.8617e+06	784	1.86092e+06	2.24433	
187	0.0140586	2.56734e-06	0.0140561	2.23588e-08	1.40184e+06	256	1.40159e+06	2.22948	
188	0.0276549	9.63755e-06	0.0276452	2.22631e-08	2.75758e+06	961	2.75662e+06	2.21994	
189	0.0108392	1.44412e-06	0.0108378	2.25797e-08	1.08082e+06	144	1.08068e+06	2.25151	
190	0.0102817	2.56734e-06	0.0102791	2.2275e-08	1.02523e+06	256	1.02497e+06	2.22113	
191	0.0308468	1.15931e-05	0.0308352	2.29008e-08	3.07586e+06	1156	3.0747e+06	2.28353	
192	0.0239195	1.29971e-05	0.0239065	2.23205e-08	2.38511e+06	1296	2.38382e+06	2.22567	
193	0.0111343	1.44412e-06	0.0111329	2.23342e-08	1.11025e+06	144	1.1101e+06	2.22703	
194	0.0162805	2.89828e-06	0.0162776	2.23e-08	1.6234e+06	289	1.62311e+06	2.22362	
195	0.0153233	2.56734e-06	0.0153208	2.23423e-08	1.52795e+06	256	1.5277e+06	2.22784	
196	0.0105375	1.21347e-06	0.0105362	2.26384e-08	1.05073e+06	121	1.05061e+06	2.25737	
197	0.0159151	2.89828e-06	0.0159122	2.24373e-08	1.58696e+06	289	1.58667e+06	2.23731	
198	0.00969719	1.21347e-06	0.00969597	2.24103e-08	966946	121	966825	2.23462	
199	0.0144251	2.25645e-06	0.0144229	2.22674e-08	1.43839e+06	225	1.43816e+06	2.22037	
200	0.0106117	1.21347e-06	0.0106105	2.24611e-08	1.05814e+06	121	1.05802e+06	2.23969	
201	0.0573919	2.71175e-05	0.0573648	6.23804e-08	5.72278e+06	2704	5.72007e+06	6.22021	
202	0.0597655	2.92436e-05	0.0597331	3.19572e-06	5.95946e+06	2916	5.95623e+06	318.658	
203	0.032539	8.43411e-06	0.0325305	7.9545e-08	3.24459e+06	841	3.24375e+06	7.93175	
204	0.0619116	3.03367e-05	0.0618812	2.47277e-08	6.17345e+06	3025	6.17043e+06	2.4657	
205	0.0196336	1.09212e-05	0.0196227	2.22204e-08	1.95775e+06	1089	1.95666e+06	2.21569	
206	0.0278233	6.26792e-06	0.0277878	2.92467e-05	2.77437e+06	625	2.77083e+06	2916.31	
207	0.0311062	1.02693e-05	0.0310959	2.26278e-08	3.10173e+06	1024	3.1007e+06	2.25631	
208	0.0179893	2.56734e-06	0.0179867	2.21058e-08	1.79378e+06	256	1.79353e+06	2.20426	
209	0.0152458	1.96562e-06	0.0152436	2.31031e-07	1.52022e+06	196	1.52e+06	23.037	
210	0.072501	4.10774e-05	0.0724598	5.15024e-08	7.22936e+06	4096	7.22526e+06	5.13551	
211	0.0129099	1.44412e-06	0.0129077	7.7443e-07	1.2873e+06	144	1.28708e+06	77.2216	
212	0.120525	0.000112682	0.120412	1.13763e-07	1.2018e+07	11236	1.20068e+07	11.3438	
213	0.0169496	2.25645e-06	0.0169466	7.493e-07	1.69011e+06	225	1.68981e+06	74.7158	
214	0.068761	3.73167e-05	0.0687236	2.32666e-08	6.85643e+06	3721	6.85271e+06	2.32001	
215	0.0374142	1.09212e-05	0.0374031	1.52092e-07	3.73072e+06	1089	3.72962e+06	15.1657	
216	0.0316782	7.86248e-06	0.0316683	2.06016e-06	3.15876e+06	784	3.15777e+06	205.427	
217	0.0420963	1.37292e-05	0.0420826	2.2599e-08	4.19759e+06	1369	4.19623e+06	2.25344	
218	0.0171488	2.25645e-06	0.0171465	1.2087e-07	1.70998e+06	225	1.70974e+06	12.0525	
219	0.0326349	8.43411e-06	0.0326265	2.23027e-08	3.25416e+06	841	3.25332e+06	2.22389	
220	0.0126171	1.21347e-06	0.0126158	6.64438e-08	1.2581e+06	121	1.25797e+06	6.62538	
221	0.0862492	5.64113e-05	0.0861928	3.40771e-08	8.60026e+06	5625	8.59463e+06	3.39796	
222	0.011856	1.21347e-06	0.0118547	8.8174e-08	1.18221e+06	121	1.18208e+06	8.79219	
223	0.0343026	1.22851e-05	0.03429	3.6905e-07	3.42046e+06	1225	3.4192e+06	36.7994	
224	0.012519	1.96562e-06	0.0125171	2.25618e-08	1.24832e+06	196	1.24813e+06	2.24972	
225	0.0498246	2.12206e-05	0.0498033	3.41631e-08	4.96821e+06	2116	4.96609e+06	3.40654	
226	0.0147677	1.44412e-06	0.0147615	4.78397e-06	1.47255e+06	144	1.47193e+06	477.029	
227	0.141885	0.000166887	0.141718	6.17583e-07	1.41479e+07	16641	1.41312e+07	61.5817	
228	0.0260972	8.43411e-06	0.0260887	5.58234e-08	2.60225e+06	841	2.60141e+06	5.56638	
229	0.0253715	6.77938e-06	0.0253647	3.81883e-08	2.52989e+06	676	2.52921e+06	3.80791	
230	0.0231618	3.62035e-06	0.0231528	5.39812e-06	2.30956e+06	361	2.30866e+06	538.268	
231	0.129799	0.000207954	0.129591	2.1911e-08	1.29428e+07	20736	1.29221e+07	2.18483	
232	0.0299223	7.3109e-06	0.0299146	4.30879e-07	2.98367e+06	729	2.9829e+06	42.9647	
233	0.0176327	2.56734e-06	0.0176302	2.22664e-08	1.75823e+06	256	1.75797e+06	2.22028	
234	0.0182444	3.62035e-06	0.0182408	2.24188e-08	1.81923e+06	361	1.81887e+06	2.23547	
235	0.0935582	7.07623e-05	0.0934874	2.32987e-08	9.32906e+06	7056	9.32201e+06	2.3232	
236	0.0173789	2.56734e-06	0.0173763	2.22902e-08	1.73292e+06	256	1.73266e+06	2.22264	
237	0.0134156	1.96562e-06	0.0134136	2.25066e-08	1.33772e+06	196	1.33752e+06	2.24423	
238	0.0699985	4.23711e-05	0.0699562	2.41084e-08	6.97984e+06	4225	6.97561e+06	2.40394	
239	0.114001	0.000161752	0.113839	4.20714e-08	1.13675e+07	16129	1.13514e+07	4.19511	
240	0.0185553	4.01147e-06	0.0185513	2.20246e-08	1.85023e+06	400	1.84983e+06	2.19616	
241	0.0237197	4.42264e-06	0.0237153	2.21462e-08	2.36518e+06	441	2.36474e+06	2.20829	
242	0.0148433	2.56734e-06	0.0148407	2.25533e-08	1.48008e+06	256	1.47983e+06	2.24888	
243	0.0228492	4.01147e-06	0.0228452	2.29514e-08	2.27839e+06	400	2.27799e+06	2.28858	
244	0.0399656	1.94155e-05	0.0399462	6.45608e-08	3.98513e+06	1936	3.98319e+06	6.43762	
245	0.0197542	2.56734e-06	0.0197516	2.24431e-08	1.96977e+06	256	1.96951e+06	2.23789	
246	0.054116	1.52536e-05	0.0540938	6.96201e-06	5.39613e+06	1521	5.39391e+06	694.21	
247	0.012673	1.96562e-06	0.0126711	2.22138e-08	1.26368e+06	196	1.26348e+06	2.21502	
248	0.00938537	1.96562e-06	0.0093834	2.24997e-08	935853	196	935657	2.24353	
249	0.0497621	0.000106394	0.0496557	6.82485e-08	4.96198e+06	10609	4.95137e+06	6.80533	
250	0.0100005	1.21347e-06	0.00999934	2.22438e-08	997195	121	997074	2.21802	
251	0.032463	7.86248e-06	0.0324552	2.31131e-08	3.23702e+06	784	3.23623e+06	2.3047	
252	0.031209	6.26792e-06	0.0312027	2.29759e-08	3.11198e+06	625	3.11135e+06	2.29102	
253	0.0631037	2.0308e-05	0.0630834	2.36303e-08	6.29232e+06	2025	6.2903e+06	2.35627	
254	0.0138137	1.21347e-06	0.0138125	2.24407e-08	1.37742e+06	121	1.3773e+06	2.23765	
255	0.00578559	1.44412e-06	0.00578363	5.33485e-07	576904	144	576709	53.1959	
256	0.00831339	2.89828e-06	0.0083105	2.2417e-08	828962	289	828673	2.23529	
257	0.00700178	1.96562e-06	0.00699964	1.91487e-07	698175	196	697963	19.094	
258	0.0617916	0.000156698	0.0616348	8.65152e-08	6.16149e+06	15625	6.14586e+06	8.62678	
259	0.0153917	1.21347e-06	0.0153905	2.26216e-08	1.53477e+06	121	1.53465e+06	2.25569	
260	0.00832975	2.89828e-06	0.00832685	2.2465e-08	830593	289	830304	2.24007	
261	0.150024	0.000110566	0.149913	2.15517e-08	1.49595e+07	11025	1.49485e+07	2.14901	
262	0.016617	1.44412e-06	0.0166156	2.25038e-08	1.65695e+06	144	1.65681e+06	2.24394	
263	0.011253	4.85388e-06	0.0112443	3.89457e-06	1.12209e+06	484	1.12122e+06	388.343	
264	0.00739154	2.25645e-06	0.00738914	1.70736e-07	737040	225	736801	17.0248	
265	0.0777293	2.81705e-05	0.0777012	2.39666e-08	7.75071e+06	2809	7.7479e+06	2.38981	
266	0.00564589	1.21347e-06	0.00564453	1.67995e-07	562974	121	562839	16.7514	
267	0.0061827	1.44412e-06	0.00618072	5.60119e-07	616502	144	616304	55.8517	
268	0.0156763	1.69484e-06	0.0156746	2.28738e-08	1.56315e+06	169	1.56298e+06	2.28084	
269	0.00769756	2.25645e-06	0.00769517	1.59862e-07	767555	225	767317	15.9405	
270	0.0205127	1.96562e-06	0.0205107	2.38999e-08	2.0454e+06	196	2.04521e+06	2.38316	
271	0.0559598	1.44814e-05	0.0559453	2.24667e-08	5.57998e+06	1444	5.57853e+06	2.24025	
