Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	0.0466322	4.35961e-05	0.0465886	9.26102e-08	3.72342e+06	3481	3.71994e+06	7.39461	
2	0.116781	0.000252534	0.116529	9.06968e-08	9.32461e+06	20164	9.30444e+06	7.24182	
3	0.0587318	6.49245e-05	0.0586669	9.20583e-08	4.68953e+06	5184	4.68435e+06	7.35053	
4	0.073428	9.92027e-05	0.0733288	9.04272e-08	5.86297e+06	7921	5.85505e+06	7.2203	
5	0.0944939	0.000177352	0.0943165	9.03845e-08	7.54501e+06	14161	7.53085e+06	7.21689	
6	0.0393288	2.88553e-05	0.0392999	9.23037e-08	3.14027e+06	2304	3.13796e+06	7.37013	
7	0.141003	0.000452117	0.140551	9.24218e-08	1.12586e+07	36100	1.12225e+07	7.37956	
8	0.0389406	2.88553e-05	0.0389117	9.26734e-08	3.10927e+06	2304	3.10697e+06	7.39965	
9	0.0969962	0.000205193	0.096791	9.09571e-08	7.74481e+06	16384	7.72842e+06	7.26261	
10	0.142358	0.00066252	0.141695	9.25525e-08	1.13668e+07	52900	1.13139e+07	7.39	
11	0.0757664	0.000177352	0.0755891	9.26184e-08	6.04969e+06	14161	6.03552e+06	7.39526	
12	0.0931034	0.000192569	0.0929108	9.26153e-08	7.43398e+06	15376	7.41861e+06	7.39501	
13	0.0421871	4.50864e-05	0.042142	9.15159e-08	3.36849e+06	3600	3.36489e+06	7.30723	
14	1.17127	0.0272475	1.14402	8.61862e-08	9.35221e+07	2.17562e+06	9.13465e+07	6.88167	
15	0.0697199	0.000122747	0.0695972	9.18986e-08	5.56689e+06	9801	5.55709e+06	7.33779	
16	3.679	0.252485	3.42651	9.61046e-08	2.93755e+08	2.01601e+07	2.73595e+08	7.67362	
17	0.193707	0.000770277	0.192937	9.27654e-08	1.54669e+07	61504	1.54054e+07	7.40699	
18	0.391775	0.0037473	0.388028	8.82294e-08	3.12819e+07	299209	3.09826e+07	7.04481	
19	0.00837355	7.23387e-05	0.00830121	9.23272e-08	668599	5776	662823	7.37201	
20	0.182083	0.000770277	0.181313	8.99037e-08	1.45387e+07	61504	1.44772e+07	7.1785	
21	0.0459114	4.35961e-05	0.0458678	9.16592e-08	3.66587e+06	3481	3.66239e+06	7.31867	
22	0.0894369	0.000159919	0.089277	9.29047e-08	7.14123e+06	12769	7.12846e+06	7.41812	
