Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
230	0.0399764	1.62726e-05	0.0399601	0	1.79091e+06	729	1.79018e+06	0	
231	0.00282134	2.70094e-06	0.00281864	0	126394	121	126273	0	
232	0.0253593	7.23227e-06	0.0253521	0	1.13607e+06	324	1.13575e+06	0	
233	0.014983	2.70094e-06	0.0149803	0	671229	121	671108	0	
234	0.0234082	6.45101e-06	0.0234018	0	1.04867e+06	289	1.04838e+06	0	
235	0.0184088	3.77239e-06	0.018405	0	824698	169	824529	0	
236	0.00265784	2.70094e-06	0.00265514	0	119069	121	118948	0	
237	0.0166863	3.21434e-06	0.0166831	0	747534	144	747390	0	
238	0.0410276	2.00896e-05	0.0410075	0	1.838e+06	900	1.8371e+06	0	
239	0.0527428	2.89291e-05	0.0527139	0	2.36283e+06	1296	2.36154e+06	0	
240	0.0124449	7.23227e-06	0.0124377	0	557524	324	557200	0	
241	0.0875178	8.85953e-05	0.0874292	0	3.92072e+06	3969	3.91675e+06	0	
242	0.00402679	6.45101e-06	0.00402034	0	180396	289	180107	0	
243	0.0120321	5.71439e-06	0.0120264	0	539030	256	538774	0	
244	0.021879	0.000115716	0.0217633	0	980163	5184	974979	0	
245	0.00308698	7.23227e-06	0.00307975	0	138294	324	137970	0	
246	0.0315478	1.18082e-05	0.031536	0	1.41331e+06	529	1.41278e+06	0	
247	0.0147486	2.70094e-06	0.0147459	0	660729	121	660608	0	
248	0.0929697	0.00238685	0.0905828	0	4.16496e+06	106929	4.05803e+06	0	
249	0.0558	3.57149e-05	0.0557642	0	2.49979e+06	1600	2.49819e+06	0	
250	0.0323019	1.28573e-05	0.032289	0	1.44709e+06	576	1.44652e+06	0	
251	0.029322	9.84393e-06	0.0293122	0	1.3136e+06	441	1.31316e+06	0	
252	0.0617236	4.52017e-05	0.0616784	0	2.76516e+06	2025	2.76314e+06	0	
253	0.0298732	9.84393e-06	0.0298634	0	1.33829e+06	441	1.33785e+06	0	
254	0.0176759	3.21434e-06	0.0176727	0	791868	144	791724	0	
255	0.0248711	6.45101e-06	0.0248647	0	1.1142e+06	289	1.11391e+06	0	
256	0.145589	0.000270094	0.145319	0	6.5223e+06	12100	6.5102e+06	0	
257	0.0421618	3.7523e-05	0.0421243	0	1.88881e+06	1681	1.88713e+06	0	
258	0.00796217	3.77239e-06	0.0079584	0	356699	169	356530	0	
259	0.0276563	8.05818e-06	0.0276482	0	1.23898e+06	361	1.23861e+06	0	
260	0.0484344	2.5804e-05	0.0484086	0	2.16982e+06	1156	2.16866e+06	0	
261	0.0155102	2.70094e-06	0.0155075	0	694848	121	694727	0	
262	0.0294019	9.84393e-06	0.029392	0	1.31718e+06	441	1.31674e+06	0	
263	0.00708638	2.70094e-06	0.00708368	0	317464	121	317343	0	
264	0.165393	0.000295206	0.165098	0	7.40951e+06	13225	7.39628e+06	0	
265	0.00793576	2.70094e-06	0.00793306	0	355515	121	355394	0	
266	0.0139075	0.000109377	0.0137981	0	623046	4900	618146	0	
267	0.0549585	3.22327e-05	0.0549262	0	2.46209e+06	1444	2.46065e+06	0	
268	0.0333507	1.18082e-05	0.0333389	0	1.49408e+06	529	1.49355e+06	0	
269	0.0479718	2.5804e-05	0.047946	0	2.14909e+06	1156	2.14794e+06	0	
270	0.00430239	5.02241e-06	0.00429736	0	192743	225	192518	0	
271	0.02464	6.45101e-06	0.0246336	0	1.10385e+06	289	1.10356e+06	0	
272	0.00753884	3.05586e-05	0.00750828	0	337733	1369	336364	0	
273	0.0184382	3.77239e-06	0.0184344	0	826017	169	825848	0	
274	0.0158599	2.70094e-06	0.0158572	0	710512	121	710391	0	
275	0.015872	7.00013e-05	0.015802	0	711055	3136	707919	0	
276	0.0482377	2.5804e-05	0.0482119	0	2.16101e+06	1156	2.15985e+06	0	
277	0.247326	0.000660369	0.246665	0	1.108e+07	29584	1.10504e+07	0	
278	0.0128757	2.70094e-06	0.012873	0	576821	121	576700	0	
279	0.0172139	3.21434e-06	0.0172107	0	771172	144	771028	0	
280	0.0168077	3.21434e-06	0.0168045	0	752973	144	752829	0	
281	0.0209252	5.02241e-06	0.0209202	0	937433	225	937208	0	
282	0.00834987	5.02241e-06	0.00834484	0	374067	225	373842	0	
283	0.0157397	2.70094e-06	0.015737	0	705128	121	705007	0	
284	0.0155734	2.70094e-06	0.0155707	0	697678	121	697557	0	
285	0.0179955	3.77239e-06	0.0179917	0	806186	169	806017	0	
286	0.0200687	4.37508e-06	0.0200643	0	899061	196	898865	0	
287	0.109091	0.000135806	0.108955	0	4.88719e+06	6084	4.8811e+06	0	
288	0.0854706	8.58051e-05	0.0853848	0	3.82901e+06	3844	3.82516e+06	0	
289	1.1434	0.0144291	1.12897	0	5.12235e+07	646416	5.05771e+07	0	
290	0.0328039	1.18082e-05	0.0327921	0	1.46959e+06	529	1.46906e+06	0	
291	0.0213448	5.02241e-06	0.0213398	0	956231	225	956006	0	
292	0.0593286	3.93757e-05	0.0592892	0	2.65787e+06	1764	2.65611e+06	0	
293	0.0185174	3.77239e-06	0.0185136	0	829565	169	829396	0	
294	0.0270739	8.05818e-06	0.0270659	0	1.21289e+06	361	1.21253e+06	0	
295	0.0170707	3.21434e-06	0.0170675	0	764755	144	764611	0	
296	0.015564	2.70094e-06	0.0155613	0	697258	121	697137	0	
297	0.0987216	0.000109377	0.0986123	0	4.42264e+06	4900	4.41774e+06	0	
298	0.0558655	3.57149e-05	0.0558298	0	2.50272e+06	1600	2.50112e+06	0	
299	0.0170515	5.71439e-06	0.0170458	0	763896	256	763640	0	
300	0.015697	5.02241e-06	0.015692	0	703216	225	702991	0	
301	0.0114296	2.70094e-06	0.0114269	0	512037	121	511916	0	
302	0.0030936	4.37508e-06	0.00308923	0	138591	196	138395	0	
303	0.0246612	1.28573e-05	0.0246484	0	1.1048e+06	576	1.10422e+06	0	
304	0.0111533	2.70094e-06	0.0111506	0	499661	121	499540	0	
305	0.109655	0.000275027	0.10938	0	4.91246e+06	12321	4.90014e+06	0	
306	0.014074	4.37508e-06	0.0140697	0	630507	196	630311	0	
307	0.043843	4.3215e-05	0.0437998	0	1.96413e+06	1936	1.96219e+06	0	
308	0.021629	1.08037e-05	0.0216182	0	968962	484	968478	0	
309	0.0122133	3.77239e-06	0.0122095	0	547146	169	546977	0	
310	0.0471669	0.000112524	0.0470543	0	2.11303e+06	5041	2.10799e+06	0	
311	0.00722985	3.21434e-06	0.00722664	0	323891	144	323747	0	
312	0.00457592	7.23227e-06	0.00456868	0	204997	324	204673	0	
313	0.02112	1.08037e-05	0.0211092	0	946161	484	945677	0	
314	0.0228657	3.57149e-05	0.02283	0	1.02436e+06	1600	1.02276e+06	0	
315	0.0094606	5.02241e-06	0.00945558	0	423827	225	423602	0	
316	0.00624321	2.70094e-06	0.00624051	0	279690	121	279569	0	
317	0.00559916	3.21434e-06	0.00559595	0	250837	144	250693	0	
318	0.00554566	8.05818e-06	0.0055376	0	248441	361	248080	0	
319	0.00591842	2.70094e-06	0.00591572	0	265140	121	265019	0	
320	0.0179713	5.71439e-06	0.0179656	0	805103	256	804847	0	
321	0.00744372	3.21434e-06	0.0074405	0	333472	144	333328	0	
322	0.00706177	3.77239e-06	0.007058	0	316361	169	316192	0	
323	0.0082108	5.71439e-06	0.00820508	0	367837	256	367581	0	
324	0.0153654	3.77239e-06	0.0153616	0	688358	169	688189	0	
325	0.0149372	3.77239e-06	0.0149335	0	669178	169	669009	0	
326	0.00819704	5.02241e-06	0.00819202	0	367220	225	366995	0	
327	0.00629563	3.21434e-06	0.00629242	0	282039	144	281895	0	
328	0.00765985	1.87726e-05	0.00764107	0	343155	841	342314	0	
329	0.00298251	4.37508e-06	0.00297814	0	133614	196	133418	0	
330	0.0284343	1.39511e-05	0.0284204	0	1.27383e+06	625	1.27321e+06	0	
331	0.0193846	2.28575e-05	0.0193617	0	868414	1024	867390	0	
332	0.0139975	1.08037e-05	0.0139867	0	627080	484	626596	0	
333	0.0291602	1.39511e-05	0.0291463	0	1.30635e+06	625	1.30573e+06	0	
334	0.0314566	1.75003e-05	0.0314391	0	1.40923e+06	784	1.40844e+06	0	
335	0.0140765	3.77239e-06	0.0140728	0	630619	169	630450	0	
336	0.015338	5.02241e-06	0.0153329	0	687129	225	686904	0	
337	0.0120014	2.70094e-06	0.0119987	0	537656	121	537535	0	
338	0.0131652	2.70094e-06	0.0131625	0	589793	121	589672	0	
339	0.0249901	1.08037e-05	0.0249793	0	1.11953e+06	484	1.11905e+06	0	
340	0.0130717	2.70094e-06	0.013069	0	585605	121	585484	0	
341	0.0286117	1.28573e-05	0.0285988	0	1.28178e+06	576	1.2812e+06	0	
342	0.0741326	8.58051e-05	0.0740468	0	3.32108e+06	3844	3.31723e+06	0	
343	0.00874754	3.21434e-06	0.00874433	0	391882	144	391738	0	
344	0.0383328	2.28575e-05	0.0383099	0	1.71727e+06	1024	1.71625e+06	0	
345	0.0142413	3.77239e-06	0.0142375	0	638000	169	637831	0	
346	0.0265079	1.18082e-05	0.026496	0	1.18753e+06	529	1.187e+06	0	
347	0.0187748	5.71439e-06	0.018769	0	841095	256	840839	0	
348	0.0210819	7.23227e-06	0.0210746	0	944451	324	944127	0	
349	0.0299246	1.39511e-05	0.0299106	0	1.34059e+06	625	1.33997e+06	0	
350	0.0201109	6.45101e-06	0.0201045	0	900954	289	900665	0	
351	0.0248498	9.84393e-06	0.02484	0	1.11325e+06	441	1.11281e+06	0	
352	0.0500036	3.93757e-05	0.0499642	0	2.24012e+06	1764	2.23835e+06	0	
