Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	2.21567	0.0454402	2.17023	0	7.65537e+07	1.57e+06	7.49837e+07	0	
2	0.258022	0.000677518	0.257345	0	8.91496e+06	23409	8.89155e+06	0	
3	0.082253	6.94913e-05	0.0821835	0	2.84193e+06	2401	2.83952e+06	0	
4	0.170127	0.000750222	0.169376	0	5.87807e+06	25921	5.85215e+06	0	
5	0.107528	0.000107695	0.10742	0	3.71522e+06	3721	3.7115e+06	0	
6	0.107325	0.000107695	0.107218	0	3.70821e+06	3721	3.70449e+06	0	
7	0.141378	0.00019461	0.141183	0	4.88476e+06	6724	4.87804e+06	0	
8	0.153319	0.000219067	0.1531	0	5.29734e+06	7569	5.28977e+06	0	
9	0.200799	0.000382766	0.200416	0	6.93783e+06	13225	6.92461e+06	0	
10	0.191056	0.000350206	0.190706	0	6.60122e+06	12100	6.58912e+06	0	
11	0.14792	0.00020911	0.147711	0	5.11081e+06	7225	5.10358e+06	0	
12	0.195486	0.000369568	0.195116	0	6.75426e+06	12769	6.74149e+06	0	
13	0.217149	0.000551184	0.216598	0	7.50275e+06	19044	7.4837e+06	0	
14	7.30286	0.492477	6.81038	0	2.52321e+08	1.70156e+07	2.35306e+08	0	
15	1.14004	0.0146723	1.12537	0	3.93897e+07	506944	3.88827e+07	0	
16	0.10414	0.000307052	0.103833	0	3.59816e+06	10609	3.58755e+06	0	
17	0.69523	0.00467725	0.690552	0	2.40209e+07	161604	2.38593e+07	0	
18	0.218937	0.000474196	0.218463	0	7.56453e+06	16384	7.54815e+06	0	
19	0.128145	0.00015849	0.127986	0	4.42755e+06	5476	4.42208e+06	0	
20	0.103198	0.000150038	0.103048	0	3.56561e+06	5184	3.56043e+06	0	
21	0.141144	0.000224132	0.14092	0	4.87668e+06	7744	4.86893e+06	0	
22	0.233504	0.000704348	0.2328	0	8.06784e+06	24336	8.0435e+06	0	
23	0.0820554	7.52798e-05	0.0819801	0	2.8351e+06	2601	2.8325e+06	0	
24	0.0763991	6.94913e-05	0.0763296	0	2.63967e+06	2401	2.63727e+06	0	
25	0.0929722	8.75515e-05	0.0928846	0	3.21228e+06	3025	3.20926e+06	0	
26	0.14899	0.000229254	0.148761	0	5.14777e+06	7921	5.13985e+06	0	
27	0.0872335	7.82609e-05	0.0871552	0	3.01401e+06	2704	3.0113e+06	0	
28	0.0748111	6.66839e-05	0.0747444	0	2.5848e+06	2304	2.5825e+06	0	
29	0.279547	0.000807182	0.278739	0	9.65864e+06	27889	9.63075e+06	0	
30	0.313496	0.00107808	0.312418	0	1.08316e+07	37249	1.07943e+07	0	
31	0.216723	0.000489131	0.216234	0	7.48804e+06	16900	7.47114e+06	0	
32	1.26384	0.0167613	1.24708	0	4.3667e+07	579121	4.30879e+07	0	
33	0.103698	0.000129923	0.103569	0	3.58291e+06	4489	3.57842e+06	0	
34	0.12589	0.000356602	0.125533	0	4.34963e+06	12321	4.33731e+06	0	
35	0.0633746	9.07642e-05	0.0632838	0	2.18966e+06	3136	2.18652e+06	0	
36	0.0633798	9.07642e-05	0.063289	0	2.18983e+06	3136	2.1867e+06	0	
37	0.0457566	0.000129923	0.0456266	0	1.58093e+06	4489	1.57645e+06	0	
38	0.201232	0.000337587	0.200894	0	6.95279e+06	11664	6.94112e+06	0	
39	0.149825	0.000118549	0.149687	1.97129e-05	5.17663e+06	4096	5.17185e+06	681.104	
40	0.103813	6.94913e-05	0.103743	0	3.58686e+06	2401	3.58446e+06	0	
41	3.71859	0.0691763	3.64941	0	1.28481e+08	2.39011e+06	1.26091e+08	0	
42	0.0999873	7.23566e-05	0.099915	0	3.45467e+06	2500	3.45217e+06	0	
43	0.443279	0.000917019	0.442362	0	1.53157e+07	31684	1.52841e+07	0	
44	0.491294	0.00113466	0.490159	0	1.69747e+07	39204	1.69355e+07	0	
45	0.122972	6.94913e-05	0.122901	8.20329e-07	4.24883e+06	2401	4.24639e+06	28.3432	
46	1.25328	0.00729366	1.24598	0	4.33022e+07	252004	4.30502e+07	0	
47	0.152511	0.000104193	0.152285	0.000121351	5.26941e+06	3600	5.26161e+06	4192.82	
48	0.247413	0.000295244	0.24703	8.7178e-05	8.54839e+06	10201	8.53517e+06	3012.09	
49	0.150611	0.000107695	0.150503	0	5.20377e+06	3721	5.20004e+06	0	
50	0.553727	0.00137547	0.55224	0.000111097	1.91318e+07	47524	1.90805e+07	3838.53	
51	0.269994	0.000319092	0.269675	0	9.3286e+06	11025	9.31758e+06	0	
52	0.213772	0.000250325	0.213521	0	7.38605e+06	8649	7.3774e+06	0	
53	1.40612	0.0086599	1.39746	0	4.85831e+07	299209	4.82839e+07	0	
54	0.14348	9.73631e-05	0.143383	0	4.95741e+06	3364	4.95405e+06	0	
55	1.23347	0.00746906	1.22596	4.68985e-05	4.26179e+07	258064	4.23582e+07	1620.39	
56	0.121684	6.39343e-05	0.121605	1.48194e-05	4.20431e+06	2209	4.20158e+06	512.029	
57	0.446131	0.000906744	0.445224	0	1.54143e+07	31329	1.53829e+07	0	
58	0.230499	0.000272321	0.230226	0	7.96399e+06	9409	7.95458e+06	0	
59	0.65214	0.00178008	0.65036	0	2.25321e+07	61504	2.24706e+07	0	
60	0.353158	0.000551184	0.352605	1.14129e-06	1.2202e+07	19044	1.21829e+07	39.4329	
61	0.695167	0.0025875	0.692579	7.20107e-08	2.40187e+07	89401	2.39293e+07	2.48804	
