Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	0.0206388	8.76977e-05	0.0205511	4.97622e-08	636361	2704	633657	1.53432	
2	0.187378	0.000556575	0.186821	4.97898e-08	5.77747e+06	17161	5.7603e+06	1.53517	
3	0.173853	0.000482726	0.17337	4.69882e-08	5.36045e+06	14884	5.34557e+06	1.44879	
4	0.0766409	9.11031e-05	0.0765498	4.98428e-08	2.36308e+06	2809	2.36027e+06	1.53681	
5	0.0851365	0.000112897	0.0850236	4.82554e-08	2.62502e+06	3481	2.62154e+06	1.48786	
6	0.741201	0.0149527	0.726248	4.17177e-08	2.28535e+07	461041	2.23925e+07	1.28629	
7	0.0661895	8.43571e-05	0.0661052	4.99138e-08	2.04083e+06	2601	2.03823e+06	1.539	
8	1.70412	0.0361667	1.66795	3.00833e-08	5.25435e+07	1.11513e+06	5.14284e+07	0.927566	
9	0.288521	0.00158404	0.286937	4.78087e-08	8.89603e+06	48841	8.84719e+06	1.47409	
10	0.104271	0.000132843	0.104138	5.05326e-08	3.21502e+06	4096	3.21093e+06	1.55808	
11	0.273735	0.000830274	0.272905	5.06857e-08	8.44014e+06	25600	8.41454e+06	1.5628	
12	0.442125	0.00226042	0.439865	4.69797e-08	1.36321e+07	69696	1.35624e+07	1.44853	
13	6.04689	0.402309	5.64458	9.2722e-08	1.86444e+08	1.24044e+07	1.7404e+08	2.85891	
14	0.465558	0.0022948	0.463263	4.81794e-08	1.43546e+07	70756	1.42838e+07	1.48552	
15	0.0770354	0.000192292	0.0768431	5.01954e-08	2.37524e+06	5929	2.36931e+06	1.54768	
16	0.151739	0.000274509	0.151465	4.88504e-08	4.67861e+06	8464	4.67015e+06	1.50621	
17	0.299699	0.00102759	0.298671	5.06123e-08	9.24068e+06	31684	9.209e+06	1.56053	
18	0.152315	0.000324325	0.15199	5.0095e-08	4.69635e+06	10000	4.68635e+06	1.54459	
19	0.12278	0.000149968	0.12263	5.04134e-08	3.78571e+06	4624	3.78108e+06	1.5544	
20	0.0839448	7.47247e-05	0.0838701	4.91967e-08	2.58828e+06	2304	2.58598e+06	1.51689	
21	0.247768	0.000672522	0.247096	4.93488e-08	7.63949e+06	20736	7.61876e+06	1.52158	
22	0.0910927	9.45734e-05	0.0909982	4.96476e-08	2.80867e+06	2916	2.80576e+06	1.53079	
23	0.120349	0.000141276	0.120207	4.90668e-08	3.71074e+06	4356	3.70639e+06	1.51288	
24	0.268381	0.000749322	0.267632	5.02423e-08	8.27505e+06	23104	8.25194e+06	1.54913	
25	0.495561	0.00238188	0.493179	4.55413e-08	1.52797e+07	73441	1.52062e+07	1.40418	
26	0.232565	0.00054811	0.232017	5.18687e-08	7.17072e+06	16900	7.15382e+06	1.59927	
27	0.0775326	0.00012467	0.0774079	4.9007e-08	2.39057e+06	3844	2.38673e+06	1.51104	
28	0.0986638	9.81086e-05	0.0985657	4.94526e-08	3.04212e+06	3025	3.03909e+06	1.52478	
29	5.77901	0.331902	5.44711	6.12341e-08	1.78185e+08	1.02336e+07	1.67951e+08	1.88804	
30	0.148293	0.00887125	0.139422	4.95162e-08	4.57235e+06	273529	4.29883e+06	1.52674	
