Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
1	0.0494	0.000130887	0.0492691	0	5.52586e+06	14641	5.51122e+06	0	
2	0.0224408	1.97479e-05	0.0224211	0	2.51022e+06	2209	2.50801e+06	0	
3	0.0296567	4.01307e-05	0.0296166	0	3.31739e+06	4489	3.3129e+06	0	
4	0.0290394	4.25623e-05	0.0289968	0	3.24833e+06	4761	3.24357e+06	0	
5	0.040636	8.93979e-05	0.0405466	0	4.54552e+06	10000	4.53552e+06	0	
6	0.0548655	0.000170249	0.0546953	0	6.13723e+06	19044	6.11818e+06	0	
7	0.0298164	5.43896e-05	0.029762	0	3.33525e+06	6084	3.32916e+06	0	
8	0.0184189	7.24123e-05	0.0183465	0	2.06033e+06	8100	2.05223e+06	0	
9	0.0426869	0.000361176	0.0423257	0	4.77494e+06	40401	4.73453e+06	0	
10	0.0240912	3.89417e-05	0.0240523	0	2.69483e+06	4356	2.69047e+06	0	
11	0.0219896	3.11194e-05	0.0219585	0	2.45975e+06	3481	2.45627e+06	0	
12	0.0146729	3.66173e-05	0.0146363	0	1.64131e+06	4096	1.63721e+06	0	
13	0.0292584	0.000155766	0.0291026	0	3.27283e+06	17424	3.2554e+06	0	
14	0.0354425	0.000198472	0.035244	0	3.96458e+06	22201	3.94238e+06	0	
15	0.0121032	2.51118e-05	0.0120781	0	1.35386e+06	2809	1.35105e+06	0	
16	0.0104331	2.14644e-05	0.0104116	0	1.16704e+06	2401	1.16464e+06	0	
17	0.0207612	8.58577e-05	0.0206753	0	2.32234e+06	9604	2.31273e+06	0	
18	0.0887312	0.00112029	0.0876109	0	9.92543e+06	125316	9.80011e+06	0	
19	0.0314748	0.000141928	0.0313329	0	3.52076e+06	15876	3.50488e+06	0	
20	0.0165794	4.25623e-05	0.0165368	0	1.85456e+06	4761	1.8498e+06	0	
21	0.0289774	0.000110147	0.0288672	0	3.24139e+06	12321	3.22907e+06	0	
22	0.0135911	2.41731e-05	0.0135669	0	1.52029e+06	2704	1.51759e+06	0	
23	0.0229597	6.92297e-05	0.0228904	0	2.56826e+06	7744	2.56051e+06	0	
24	0.0145513	2.51118e-05	0.0145261	0	1.6277e+06	2809	1.62489e+06	0	
25	0.067683	6.01111e-05	0.0676229	0	7.57098e+06	6724	7.56426e+06	0	
26	0.0535766	4.01307e-05	0.0535364	0	5.99305e+06	4489	5.98856e+06	0	
27	0.0659246	5.86539e-05	0.065866	0	7.37429e+06	6561	7.36773e+06	0	
28	0.0446658	2.60684e-05	0.0446398	0	4.9963e+06	2916	4.99338e+06	0	
29	0.105591	0.000141928	0.105449	0	1.18114e+07	15876	1.17955e+07	0	
30	0.0856167	9.11948e-05	0.0855255	0	9.57704e+06	10201	9.56684e+06	0	
31	0.0713656	6.45899e-05	0.071301	0	7.98291e+06	7225	7.97569e+06	0	
32	0.29559	0.00107023	0.29452	0	3.30646e+07	119716	3.29448e+07	0	
33	0.110381	0.000160522	0.11022	0	1.23471e+07	17956	1.23292e+07	0	
34	0.623615	0.0048822	0.618733	0	6.97572e+07	546121	6.92111e+07	0	
35	0.156794	0.000302665	0.156492	0	1.75389e+07	33856	1.75051e+07	0	
36	0.232065	0.000656547	0.231408	0	2.59587e+07	73441	2.58852e+07	0	
37	0.0417534	2.14644e-05	0.0417319	0	4.67051e+06	2401	4.66811e+06	0	
38	0.0391196	1.97479e-05	0.0390999	0	4.3759e+06	2209	4.37369e+06	0	
39	8.71266	0.847922	7.86474	0	9.74594e+08	9.48481e+07	8.79745e+08	0	
40	1.3866	0.0224021	1.3642	0	1.55105e+08	2.50588e+06	1.52599e+08	0	
41	0.0766284	7.0812e-05	0.0765576	0	8.57161e+06	7921	8.56369e+06	0	
42	0.316845	0.00119753	0.315648	0	3.54422e+07	133956	3.53082e+07	0	
43	0.0437337	2.80351e-05	0.0437057	0	4.89203e+06	3136	4.88889e+06	0	
44	0.0886623	9.30095e-05	0.0885693	0	9.91772e+06	10404	9.90731e+06	0	
45	0.0410676	2.23494e-05	0.0410452	0	4.59379e+06	2500	4.59129e+06	0	
46	0.0939282	0.000114152	0.0938141	0	1.05067e+07	12769	1.04939e+07	0	
47	0.0335739	4.76401e-05	0.0335263	0	3.75556e+06	5329	3.75023e+06	0	
48	0.465152	0.00260684	0.462545	0	5.20316e+07	291600	5.174e+07	0	
49	0.0504127	3.89417e-05	0.0503738	0	5.63914e+06	4356	5.63478e+06	0	
50	0.101005	0.000118228	0.100886	0	1.12983e+07	13225	1.12851e+07	0	
51	0.0978831	0.00011214	0.097771	0	1.09491e+07	12544	1.09366e+07	0	
52	0.501168	0.00293519	0.498233	0	5.60604e+07	328329	5.57321e+07	0	
53	0.0302695	3.66173e-05	0.0302329	0	3.38593e+06	4096	3.38184e+06	0	
54	0.0628328	5.72146e-05	0.0627756	0	7.02845e+06	6400	7.02205e+06	0	
55	0.117289	0.000160522	0.117128	0	1.31198e+07	17956	1.31019e+07	0	
56	0.0706371	6.30791e-05	0.070574	0	7.90143e+06	7056	7.89437e+06	0	
57	0.0394382	1.97479e-05	0.0394185	0	4.41154e+06	2209	4.40933e+06	0	
58	0.115011	0.000162927	0.114848	0	1.2865e+07	18225	1.28468e+07	0	
59	0.0788383	7.89919e-05	0.0787593	0	8.81881e+06	8836	8.80997e+06	0	
60	0.0806944	7.40304e-05	0.0806204	0	9.02643e+06	8281	9.01815e+06	0	
61	0.0437867	2.23494e-05	0.0437644	0	4.89796e+06	2500	4.89546e+06	0	
62	0.0540235	3.77706e-05	0.0539857	0	6.04303e+06	4225	6.03881e+06	0	
63	0.123512	0.000185375	0.123327	0	1.3816e+07	20736	1.37953e+07	0	
64	0.0577627	4.13375e-05	0.0577214	0	6.4613e+06	4624	6.45668e+06	0	
65	0.0459354	2.60684e-05	0.0459093	0	5.13831e+06	2916	5.13539e+06	0	
66	0.14805	0.000428761	0.147621	0	1.65608e+07	47961	1.65129e+07	0	
67	0.0836809	9.48422e-05	0.083586	0	9.3605e+06	10609	9.34989e+06	0	
68	0.10989	0.000160522	0.10973	0	1.22922e+07	17956	1.22743e+07	0	
69	0.0418467	2.90453e-05	0.0418177	0	4.68095e+06	3249	4.67771e+06	0	
70	0.0419655	2.41731e-05	0.0419414	0	4.69424e+06	2704	4.69154e+06	0	
71	0.0888442	0.000108171	0.0887361	0	9.93807e+06	12100	9.92597e+06	0	
72	0.0185561	0.000198472	0.0183576	0	2.07567e+06	22201	2.05347e+06	0	
73	0.0483345	3.11194e-05	0.0483034	0	5.40668e+06	3481	5.4032e+06	0	
74	0.0474633	3.5482e-05	0.0474278	0	5.30922e+06	3969	5.30525e+06	0	
75	0.0587711	5.02863e-05	0.0587208	0	6.5741e+06	5625	6.56847e+06	0	
76	0.183531	0.000472914	0.183059	0	2.05297e+07	52900	2.04768e+07	0	
77	0.0893497	0.00011214	0.0892376	0	9.99461e+06	12544	9.98207e+06	0	
78	0.0729709	8.23891e-05	0.0728885	0	8.16248e+06	9216	8.15327e+06	0	
79	0.0876769	0.000144189	0.0875327	0	9.80749e+06	16129	9.79136e+06	0	
80	0.0392734	3.32649e-05	0.0392402	0	4.3931e+06	3721	4.38938e+06	0	
81	1.24478	0.0310946	1.21369	0	1.39241e+08	3.47822e+06	1.35763e+08	0	
82	0.0388823	4.13375e-05	0.038841	0	4.34935e+06	4624	4.34473e+06	0	
83	0.0546862	5.43896e-05	0.0546318	0	6.11717e+06	6084	6.11109e+06	0	
84	0.0317511	3.66173e-05	0.0317145	0	3.55166e+06	4096	3.54756e+06	0	
85	0.031209	2.05972e-05	0.0311884	0	3.49102e+06	2304	3.48872e+06	0	
86	0.0353994	2.41731e-05	0.0353753	0	3.95976e+06	2704	3.95706e+06	0	
87	0.0596726	3.32649e-05	0.0596385	7.63848e-07	6.67494e+06	3721	6.67113e+06	85.4437	
88	0.051053	2.41731e-05	0.0510278	9.41249e-07	5.71077e+06	2704	5.70795e+06	105.287	
89	0.116473	0.000133059	0.11634	6.45821e-08	1.30286e+07	14884	1.30137e+07	7.22412	
90	0.0823324	6.45899e-05	0.0822678	0	9.20966e+06	7225	9.20243e+06	0	
91	0.0698874	4.25623e-05	0.0698448	0	7.81756e+06	4761	7.8128e+06	0	
92	1.41842	0.0100447	1.40835	2.57686e-05	1.58663e+08	1.1236e+06	1.57537e+08	2882.47	
93	0.0333991	4.25623e-05	0.0302397	0.00311674	3.736e+06	4761	3.38259e+06	348637	
94	1.16545	0.00644381	1.15901	0	1.30367e+08	720801	1.29646e+08	0	
95	0.685317	0.00227084	0.683045	8.38531e-07	7.66592e+07	254016	7.64051e+07	93.7976	
96	0.171977	0.000144189	0.171833	0	1.92373e+07	16129	1.92211e+07	0	
97	0.281905	0.000361176	0.281544	0	3.15337e+07	40401	3.14933e+07	0	
98	0.286977	0.000379368	0.286598	0	3.21011e+07	42436	3.20587e+07	0	
99	0.201926	0.00019056	0.201707	2.83268e-05	2.25873e+07	21316	2.25628e+07	3168.62	
100	1.18632	0.00614379	1.18018	0	1.32701e+08	687241	1.32014e+08	0	
101	0.0638782	1.97479e-05	0.0638585	0	7.14538e+06	2209	7.14317e+06	0	
102	0.229596	0.000237521	0.22925	0.000108814	2.56825e+07	26569	2.56438e+07	12171.9	
103	0.16079	0.00011214	0.160675	2.26641e-06	1.79859e+07	12544	1.79731e+07	253.52	
104	0.747729	0.00234351	0.745385	0	8.36405e+07	262144	8.33784e+07	0	
105	0.443128	0.00576445	0.437363	0	4.9568e+07	644809	4.89232e+07	0	
106	0.0736896	2.23494e-05	0.0736672	0	8.24287e+06	2500	8.24037e+06	0	
107	0.183436	0.000139684	0.183297	0	2.05191e+07	15625	2.05035e+07	0	
108	0.0783582	2.60684e-05	0.0783322	0	8.76511e+06	2916	8.76219e+06	0	
109	0.195399	0.000153415	0.195245	0	2.18572e+07	17161	2.184e+07	0	
110	0.0764436	2.32523e-05	0.0764203	0	8.55094e+06	2601	8.54834e+06	0	
111	0.385883	0.000558736	0.385325	0	4.31647e+07	62500	4.31022e+07	0	
112	0.0823083	2.60684e-05	0.0822377	4.4415e-05	9.20696e+06	2916	9.19907e+06	4968.24	
113	0.470023	0.000820753	0.469202	2.68533e-08	5.25765e+07	91809	5.24847e+07	3.0038	
114	0.283813	0.000296121	0.283517	0	3.17472e+07	33124	3.17141e+07	0	
